time	V(n001)	-I(V1)
Step Information: X=1  (Run: 1/5)
1.106549999967681e-002	6.405836e-001	1.288811e-004
1.331159374967680e-002	7.422231e-001	1.497102e-004
1.555768749967679e-002	8.291047e-001	1.677229e-004
1.780378124967682e-002	8.995006e-001	1.825541e-004
2.004987499967685e-002	9.520112e-001	1.938905e-004
2.229596874967689e-002	9.855925e-001	2.014775e-004
2.454206249967692e-002	9.995767e-001	2.051259e-004
2.678815624967695e-002	9.936857e-001	2.047184e-004
2.747174999967696e-002	9.879552e-001	2.037812e-004
2.962018749967699e-002	9.581505e-001	1.983706e-004
3.176862499967702e-002	9.109125e-001	1.892743e-004
3.391706249967705e-002	8.471007e-001	1.766219e-004
3.606549999967708e-002	7.678762e-001	1.606157e-004
3.821393749967711e-002	6.746804e-001	1.415292e-004
4.036237499967714e-002	5.692089e-001	1.197037e-004
4.251081249967717e-002	4.533808e-001	9.554325e-005
4.465924999967720e-002	3.293036e-001	6.950671e-005
4.680768749967723e-002	1.992348e-001	4.209840e-005
4.885846874967726e-002	7.166237e-002	1.515033e-005
5.022565624967728e-002	-1.417779e-002	-2.997590e-006
5.227643749967731e-002	-1.425442e-001	-3.012866e-005
5.442487499967734e-002	-2.744526e-001	-5.795970e-005
5.657331249967737e-002	-4.013674e-001	-8.464493e-005
5.676862499967737e-002	-4.125767e-001	-8.699578e-005
5.891706249967740e-002	-5.314146e-001	-1.118391e-004
6.106549999967743e-002	-6.405836e-001	-1.344957e-004
6.321393749967741e-002	-7.380973e-001	-1.545421e-004
6.536237499967729e-002	-8.221815e-001	-1.716153e-004
6.751081249967716e-002	-8.913063e-001	-1.854186e-004
6.965924999967704e-002	-9.442141e-001	-1.957257e-004
7.180768749967692e-002	-9.799422e-001	-2.023824e-004
7.405378124967679e-002	-9.982238e-001	-2.053506e-004
7.629987499967667e-002	-9.966572e-001	-2.042289e-004
7.854596874967654e-002	-9.752734e-001	-1.990864e-004
8.079206249967641e-002	-9.344978e-001	-1.900681e-004
8.303815624967628e-002	-8.751410e-001	-1.773885e-004
8.528424999967615e-002	-7.983832e-001	-1.613252e-004
8.606549999967611e-002	-7.678762e-001	-1.550044e-004
8.831159374967598e-002	-6.701388e-001	-1.349171e-004
9.055768749967585e-002	-5.590766e-001	-1.123047e-004
9.280378124967573e-002	-4.368980e-001	-8.760363e-005
9.504987499967560e-002	-3.060322e-001	-6.128117e-005
9.729596874967547e-002	-1.690815e-001	-3.382868e-005
9.944440624967535e-002	-3.490157e-002	-6.980426e-006
9.993268749967532e-002	-4.229325e-003	-8.458657e-007
1.000000000000000e-001	-2.449213e-016	-4.898428e-020
Step Information: X=5  (Run: 5/5)
0.000000000000000e+000	0.000000e+000	0.000000e+000
3.124999992110134e-008	3.926991e-006	7.853981e-010
1.040562499838416e-003	1.303874e-001	2.608031e-005
2.163609374838416e-003	2.685472e-001	5.373451e-005
3.286656249838412e-003	4.013674e-001	8.035931e-005
4.409703124838408e-003	5.262069e-001	1.054420e-004
5.532749999838404e-003	6.405836e-001	1.284964e-004
6.655796874838400e-003	7.422231e-001	1.490715e-004
7.778843749838396e-003	8.291047e-001	1.667599e-004
8.901890624838411e-003	8.995006e-001	1.812056e-004
1.002493749983843e-002	9.520112e-001	1.921115e-004
1.114798437483844e-002	9.855925e-001	1.992457e-004
1.227103124983846e-002	9.995767e-001	2.024472e-004
1.339407812483848e-002	9.936857e-001	2.016311e-004
1.373587499983848e-002	9.879552e-001	2.005821e-004
1.481009374983850e-002	9.581505e-001	1.948739e-004
1.588431249983851e-002	9.109125e-001	1.855819e-004
1.695853124983852e-002	8.471007e-001	1.728593e-004
1.803274999983854e-002	7.678762e-001	1.569258e-004
1.910696874983855e-002	6.746804e-001	1.380639e-004
2.018118749983857e-002	5.692089e-001	1.166152e-004
2.125540624983859e-002	4.533808e-001	9.297376e-005
2.232962499983860e-002	3.293036e-001	6.757891e-005
2.340384374983862e-002	1.992348e-001	4.090673e-005
2.447806249983863e-002	6.554097e-002	1.346016e-005
2.516165624983864e-002	-2.031273e-002	-4.171742e-006
2.618704687483866e-002	-1.486147e-001	-3.051724e-005
2.726126562483867e-002	-2.803476e-001	-5.754477e-005
2.833548437483869e-002	-4.069797e-001	-8.348389e-005
2.838431249983869e-002	-4.125767e-001	-8.462908e-005
2.945853124983870e-002	-5.314146e-001	-1.089096e-004
3.053274999983872e-002	-6.405836e-001	-1.311401e-004
3.160696874983870e-002	-7.380973e-001	-1.509103e-004
3.268118749983864e-002	-8.221815e-001	-1.678605e-004
3.375540624983858e-002	-8.913063e-001	-1.816877e-004
3.482962499983852e-002	-9.442141e-001	-1.921506e-004
3.590384374983846e-002	-9.799422e-001	-1.990738e-004
3.702689062483840e-002	-9.982238e-001	-2.024099e-004
3.814993749983833e-002	-9.966572e-001	-2.017150e-004
3.927298437483827e-002	-9.752734e-001	-1.970252e-004
4.039603124983821e-002	-9.344978e-001	-1.884545e-004
4.151907812483814e-002	-8.751410e-001	-1.761909e-004
4.264212499983808e-002	-7.983832e-001	-1.604915e-004
4.303274999983806e-002	-7.678762e-001	-1.542824e-004
4.415579687483799e-002	-6.701388e-001	-1.344691e-004
4.527884374983793e-002	-5.590766e-001	-1.120588e-004
4.640189062483786e-002	-4.368980e-001	-8.749129e-005
4.752493749983780e-002	-3.060322e-001	-6.124376e-005
4.864798437483774e-002	-1.690815e-001	-3.382249e-005
4.972220312483767e-002	-3.490157e-002	-6.980370e-006
4.996634374983766e-002	-4.229325e-003	-8.458653e-007
5.000000000000000e-002	-2.449213e-016	-4.898426e-020
