time	V(n001)	-I(V1)
Step Information: X=1  (Run: 1/5)
3.546752929687500e-001	-9.675239e-001	-8.624532e-004
3.576049804687500e-001	-9.761670e-001	-8.030764e-004
3.615112304687500e-001	-9.856313e-001	-7.383461e-004
3.654174804687500e-001	-9.927212e-001	-6.857028e-004
3.703002929687500e-001	-9.982190e-001	-6.320144e-004
3.761596679687500e-001	-9.998562e-001	-5.800183e-004
3.829956054687500e-001	-9.949191e-001	-5.308597e-004
3.917846679687500e-001	-9.778014e-001	-4.791790e-004
4.025268554687500e-001	-9.407310e-001	-4.262090e-004
4.132690429687500e-001	-8.865442e-001	-3.789960e-004
4.240112304687500e-001	-8.162270e-001	-3.341804e-004
4.347534179687500e-001	-7.310588e-001	-2.898336e-004
4.454956054687500e-001	-6.325891e-001	-2.448829e-004
4.562377929687500e-001	-5.226097e-001	-1.988073e-004
4.669799804687500e-001	-4.031215e-001	-1.514593e-004
4.777221679687500e-001	-2.762986e-001	-1.029490e-004
4.884643554687500e-001	-1.444486e-001	-5.356126e-005
4.982299804687500e-001	-2.224005e-002	-8.232634e-006
4.992065429687500e-001	-9.970382e-003	-3.690624e-006
5.000000000000000e-001	0.000000e+000	-2.851530e-037
Step Information: X=3  (Run: 3/5)
0.000000000000000e+000	-2.449213e-016	-1.224609e-019
4.101562500000044e-003	1.284933e-001	6.440603e-005
8.398437500000106e-003	2.607843e-001	1.317486e-004
1.269531250000017e-002	3.883304e-001	1.988591e-004
1.699218750000023e-002	5.088110e-001	2.657138e-004
2.128906250000029e-002	6.200339e-001	3.324092e-004
2.558593750000035e-002	7.199754e-001	3.992094e-004
2.988281250000041e-002	8.068172e-001	4.666021e-004
3.417968750000047e-002	8.789791e-001	5.353701e-004
3.847656250000053e-002	9.351483e-001	6.066856e-004
4.277343750000059e-002	9.743027e-001	6.822461e-004
4.707031250000066e-002	9.957299e-001	7.644792e-004
5.136718750000063e-002	9.990401e-001	8.568637e-004
5.527343750000041e-002	9.862710e-001	9.538701e-004
5.878906250000021e-002	9.620852e-001	1.056402e-003
6.191406250000003e-002	9.307319e-001	1.164368e-003
6.464843749999988e-002	8.959325e-001	1.276328e-003
6.738281249999972e-002	8.545258e-001	1.409841e-003
6.972656249999959e-002	8.140057e-001	1.546366e-003
7.207031249999946e-002	7.690744e-001	1.708633e-003
7.441406249999932e-002	7.199754e-001	1.902357e-003
7.675781249999919e-002	6.669748e-001	2.132592e-003
7.910156249999906e-002	6.103598e-001	2.400123e-003
8.339843749999881e-002	4.982089e-001	2.930334e-003
8.496093749999872e-002	4.550664e-001	3.085672e-003
8.613281249999866e-002	4.219844e-001	3.162725e-003
8.730468749999859e-002	3.883304e-001	3.191032e-003
8.847656249999852e-002	3.541502e-001	3.159141e-003
8.964843749999846e-002	3.194900e-001	3.059836e-003
9.042968749999841e-002	2.961397e-001	2.955104e-003
9.121093749999837e-002	2.726111e-001	2.820387e-003
9.238281249999830e-002	2.370147e-001	2.566103e-003
