time	V(n001)	-I(V1)
Step Information: X=1  (Run: 1/5)
3.696289062499879e-002	-9.976855e-001	-7.473023e-004
3.803710937499873e-002	-9.976855e-001	-7.402228e-004
3.911132812499867e-002	-9.795329e-001	-7.201481e-004
4.018554687499860e-002	-9.435579e-001	-6.877534e-004
4.125976562499854e-002	-8.904152e-001	-6.438665e-004
4.233398437499848e-002	-8.210716e-001	-5.894444e-004
4.340820312499842e-002	-7.367888e-001	-5.255533e-004
4.448242187499836e-002	-6.391004e-001	-4.533515e-004
4.555664062499830e-002	-5.297837e-001	-3.740746e-004
4.663085937499824e-002	-4.108277e-001	-2.890216e-004
4.770507812499818e-002	-2.843968e-001	-1.995424e-004
4.877929687499812e-002	-1.527914e-001	-1.070252e-004
4.985351562499805e-002	-1.840604e-002	-1.288443e-005
4.995117187499805e-002	-6.135731e-003	-4.295034e-006
5.000000000000000e-002	0.000000e+000	0.000000e+000
