time	V(n001)	-I(V1)
Step Information: X=1  (Run: 1/5)
1.029965189925870e-001	-9.399855e-002	-1.143848e-003
1.041683939925870e-001	-1.305788e-001	-1.566090e-003
1.053402689925870e-001	-1.669820e-001	-1.962064e-003
1.065121439925870e-001	-2.031590e-001	-2.322423e-003
1.074887064925871e-001	-2.330982e-001	-2.588269e-003
1.084652689925871e-001	-2.628180e-001	-2.816592e-003
1.094418314925871e-001	-2.922904e-001	-3.002203e-003
1.104183939925871e-001	-3.214878e-001	-3.141258e-003
1.113949564925871e-001	-3.503826e-001	-3.231995e-003
1.123715189925871e-001	-3.789476e-001	-3.275305e-003
1.133480814925871e-001	-4.071560e-001	-3.274814e-003
1.145199564925872e-001	-4.404980e-001	-3.224883e-003
1.160824564925872e-001	-4.840175e-001	-3.096061e-003
1.186215189925872e-001	-5.522044e-001	-2.808293e-003
1.219418314925873e-001	-6.360089e-001	-2.418078e-003
1.242855814925873e-001	-6.910532e-001	-2.178372e-003
1.266293314925872e-001	-7.423525e-001	-1.975633e-003
1.289730814925871e-001	-7.896290e-001	-1.806406e-003
1.315121439925869e-001	-8.360089e-001	-1.654314e-003
1.342465189925868e-001	-8.800031e-001	-1.519031e-003
1.371762064925866e-001	-9.199304e-001	-1.398864e-003
1.404965189925864e-001	-9.557518e-001	-1.285268e-003
1.442074564925862e-001	-9.834784e-001	-1.178212e-003
1.483090189925860e-001	-9.985799e-001	-1.076151e-003
1.528012064925857e-001	-9.961209e-001	-9.765489e-004
1.572933939925855e-001	-9.738555e-001	-8.841488e-004
1.617855814925852e-001	-9.322264e-001	-7.951732e-004
1.662777689925850e-001	-8.720612e-001	-7.071527e-004
1.707699564925847e-001	-7.945564e-001	-6.185203e-004
1.719418314925846e-001	-7.716695e-001	-5.951722e-004
1.764340189925844e-001	-6.745379e-001	-5.045207e-004
1.809262064925841e-001	-5.639940e-001	-4.118474e-004
1.854183939925839e-001	-4.422359e-001	-3.171519e-004
1.899105814925836e-001	-3.116845e-001	-2.206857e-004
1.944027689925834e-001	-1.749358e-001	-1.228827e-004
1.986996439925831e-001	-4.084014e-002	-2.859363e-005
1.998715189925830e-001	-4.036310e-003	-2.825436e-006
2.000000000000000e-001	-2.449213e-016	-1.714449e-019
Step Information: X=4  (Run: 4/5)
0.000000000000000e+000	0.000000e+000	0.000000e+000
1.562499996055067e-008	9.817477e-007	6.872234e-010
2.081124999676832e-003	1.303874e-001	9.135900e-005
4.327218749676832e-003	2.685472e-001	1.887656e-004
6.573312499676824e-003	4.013674e-001	2.836687e-004
8.819406249676816e-003	5.262069e-001	3.747894e-004
1.106549999967681e-002	6.405836e-001	4.608707e-004
1.331159374967680e-002	7.422231e-001	5.406782e-004
1.555768749967679e-002	8.291047e-001	6.129978e-004
1.780378124967682e-002	8.995006e-001	6.766265e-004
2.004987499967685e-002	9.520112e-001	7.303589e-004
2.229596874967689e-002	9.855925e-001	7.729710e-004
2.454206249967692e-002	9.995767e-001	8.032030e-004
2.678815624967695e-002	9.936857e-001	8.197490e-004
2.747174999967696e-002	9.879552e-001	8.218635e-004
2.962018749967699e-002	9.581505e-001	8.190164e-004
3.176862499967702e-002	9.109125e-001	8.008610e-004
3.372174999967705e-002	8.535582e-001	7.701520e-004
3.557721874967707e-002	7.871646e-001	7.278091e-004
3.733503124967710e-002	7.143913e-001	6.755141e-004
3.909284374967712e-002	6.329124e-001	6.113069e-004
4.075299999967715e-002	5.488601e-001	5.399789e-004
4.231549999967717e-002	4.642844e-001	4.638846e-004
4.387799999967719e-002	3.752373e-001	3.799061e-004
4.534284374967721e-002	2.884570e-001	2.949989e-004
4.680768749967723e-002	1.992348e-001	2.052949e-004
4.827253124967725e-002	1.083260e-001	1.121601e-004
4.963971874967727e-002	2.263499e-002	2.348138e-005
5.051862499967728e-002	-3.258010e-002	-3.379517e-005
5.198346874967730e-002	-1.243015e-001	-1.286187e-004
5.344831249967733e-002	-2.149707e-001	-2.212601e-004
5.491315624967735e-002	-3.038201e-001	-3.102191e-004
5.637799999967737e-002	-3.900976e-001	-3.941625e-004
5.676862499967737e-002	-4.125767e-001	-4.155520e-004
5.833112499967740e-002	-4.998751e-001	-4.963843e-004
5.989362499967742e-002	-5.823594e-001	-5.689655e-004
6.155378124967744e-002	-6.638366e-001	-6.363015e-004
6.331159374967740e-002	-7.422231e-001	-6.961396e-004
6.516706249967730e-002	-8.151345e-001	-7.463656e-004
6.712018749967719e-002	-8.799114e-001	-7.850995e-004
6.917096874967707e-002	-9.336685e-001	-8.107576e-004
7.131940624967695e-002	-9.733695e-001	-8.220766e-004
7.346784374967683e-002	-9.953604e-001	-8.185966e-004
7.571393749967670e-002	-9.989846e-001	-8.004234e-004
7.796003124967657e-002	-9.827455e-001	-7.687154e-004
8.020612499967644e-002	-9.469658e-001	-7.247730e-004
8.245221874967632e-002	-8.923571e-001	-6.698513e-004
8.469831249967619e-002	-8.200051e-001	-6.051714e-004
8.606549999967611e-002	-7.678762e-001	-5.615363e-004
8.831159374967598e-002	-6.701388e-001	-4.836844e-004
9.055768749967585e-002	-5.590766e-001	-3.992203e-004
9.280378124967573e-002	-4.368980e-001	-3.093722e-004
9.504987499967560e-002	-3.060322e-001	-2.153907e-004
9.729596874967547e-002	-1.690815e-001	-1.185492e-004
9.944440624967535e-002	-3.490157e-002	-2.443284e-005
9.993268749967532e-002	-4.229325e-003	-2.960538e-006
1.000000000000000e-001	-2.449213e-016	-1.714449e-019
Step Information: X=5  (Run: 5/5)
0.000000000000000e+000	0.000000e+000	0.000000e+000
7.812499980275334e-009	9.817477e-007	6.872234e-010
1.040562499838416e-003	1.303874e-001	9.131504e-005
2.163609374838416e-003	2.685472e-001	1.883723e-004
3.286656249838412e-003	4.013674e-001	2.822970e-004
4.409703124838408e-003	5.262069e-001	3.714995e-004
5.532749999838404e-003	6.405836e-001	4.544345e-004
6.655796874838400e-003	7.422231e-001	5.296175e-004
7.778843749838396e-003	8.291047e-001	5.956398e-004
8.901890624838411e-003	8.995006e-001	6.511858e-004
1.002493749983843e-002	9.520112e-001	6.950524e-004
1.114798437483844e-002	9.855925e-001	7.261701e-004
1.227103124983846e-002	9.995767e-001	7.436289e-004
1.339407812483848e-002	9.936857e-001	7.467086e-004
1.373587499983848e-002	9.879552e-001	7.447097e-004
1.481009374983850e-002	9.581505e-001	7.293559e-004
1.588431249983851e-002	9.109125e-001	7.001705e-004
1.690970312483852e-002	8.503455e-001	6.595327e-004
1.793509374983854e-002	7.756793e-001	6.067911e-004
1.896048437483855e-002	6.881520e-001	5.425935e-004
1.993704687483857e-002	5.941613e-001	4.716550e-004
2.091360937483858e-002	4.912338e-001	3.922262e-004
2.189017187483859e-002	3.809177e-001	3.055935e-004
2.286673437483861e-002	2.648723e-001	2.132541e-004
2.379446874983862e-002	1.509113e-001	1.217693e-004
2.472220312483863e-002	3.490157e-002	2.818964e-005
2.535696874983864e-002	-4.484255e-002	-3.621757e-005
2.628470312483866e-002	-1.607387e-001	-1.296806e-004
2.721243749983867e-002	-2.744526e-001	-2.209139e-004
2.818899999983868e-002	-3.900976e-001	-3.128509e-004
2.838431249983869e-002	-4.125767e-001	-3.305883e-004
2.936087499983870e-002	-5.209794e-001	-4.153389e-004
3.033743749983871e-002	-6.215460e-001	-4.925015e-004
3.131399999983872e-002	-7.127640e-001	-5.608536e-004
3.233939062483866e-002	-7.969824e-001	-6.220642e-004
3.336478124983860e-002	-8.679864e-001	-6.716176e-004
3.439017187483855e-002	-9.245988e-001	-7.089409e-004
3.546439062483849e-002	-9.674515e-001	-7.345939e-004
3.653860937483842e-002	-9.927018e-001	-7.464244e-004
3.766165624983836e-002	-9.997842e-001	-7.442246e-004
3.878470312483830e-002	-9.869875e-001	-7.276095e-004
3.990774999983823e-002	-9.545658e-001	-6.972866e-004
4.103079687483817e-002	-9.031640e-001	-6.541554e-004
4.215384374983811e-002	-8.338040e-001	-5.992767e-004
4.303274999983806e-002	-7.678762e-001	-5.489034e-004
4.415579687483799e-002	-6.701388e-001	-4.761234e-004
4.527884374983793e-002	-5.590766e-001	-3.951924e-004
4.640189062483786e-002	-4.368980e-001	-3.075755e-004
4.752493749983780e-002	-3.060322e-001	-2.148027e-004
4.864798437483774e-002	-1.690815e-001	-1.184529e-004
4.972220312483767e-002	-3.490157e-002	-2.443197e-005
4.996634374983766e-002	-4.229325e-003	-2.960533e-006
5.000000000000000e-002	-2.449213e-016	-1.714449e-019
