time	V(n001)	-I(V1)
Step Information: X=1  (Run: 1/5)
1.572933939925855e-001	-9.738555e-001	-6.810133e-004
1.617855814925852e-001	-9.322264e-001	-6.022242e-004
1.662777689925850e-001	-8.720612e-001	-5.279462e-004
1.707699564925847e-001	-7.945564e-001	-4.562951e-004
1.719418314925846e-001	-7.716695e-001	-4.378661e-004
1.764340189925844e-001	-6.745379e-001	-3.677669e-004
1.809262064925841e-001	-5.639940e-001	-2.980315e-004
1.854183939925839e-001	-4.422359e-001	-2.282366e-004
1.899105814925836e-001	-3.116845e-001	-1.581903e-004
1.944027689925834e-001	-1.749358e-001	-8.786812e-005
1.986996439925831e-001	-4.084014e-002	-2.042524e-005
1.998715189925830e-001	-4.036310e-003	-2.018172e-006
2.000000000000000e-001	-2.449213e-016	-1.224606e-019
Step Information: X=4  (Run: 4/5)
0.000000000000000e+000	0.000000e+000	0.000000e+000
3.124999992110134e-008	1.963495e-006	9.817477e-010
2.081124999676832e-003	1.303874e-001	6.527586e-005
4.327218749676832e-003	2.685472e-001	1.350059e-004
6.573312499676824e-003	4.013674e-001	2.032231e-004
8.819406249676816e-003	5.262069e-001	2.691452e-004
1.106549999967681e-002	6.405836e-001	3.319896e-004
1.331159374967680e-002	7.422231e-001	3.909679e-004
1.555768749967679e-002	8.291047e-001	4.452749e-004
1.780378124967682e-002	8.995006e-001	4.940723e-004
2.004987499967685e-002	9.520112e-001	5.364683e-004
2.229596874967689e-002	9.855925e-001	5.714935e-004
2.454206249967692e-002	9.995767e-001	5.980771e-004
2.678815624967695e-002	9.936857e-001	6.150305e-004
2.747174999967696e-002	9.879552e-001	6.180824e-004
2.971784374967699e-002	9.563761e-001	6.204955e-004
3.186628124967702e-002	9.083638e-001	6.108788e-004
3.381940624967705e-002	8.503455e-001	5.909763e-004
3.567487499967707e-002	7.833656e-001	5.614526e-004
3.743268749967710e-002	7.100844e-001	5.234525e-004
3.919049999967712e-002	6.281500e-001	4.754692e-004
4.085065624967715e-002	5.437207e-001	4.210685e-004
4.241315624967717e-002	4.588412e-001	3.621712e-004
4.397565624967719e-002	3.695428e-001	2.964546e-004
4.544049999967721e-002	2.825766e-001	2.294827e-004
4.690534374967723e-002	1.932182e-001	1.583479e-004
4.837018749967725e-002	1.022243e-001	8.425603e-005
4.973737499967727e-002	1.650031e-002	1.362938e-005
5.051862499967728e-002	-3.258010e-002	-2.690690e-005
5.198346874967730e-002	-1.243015e-001	-1.023440e-004
5.344831249967733e-002	-2.149707e-001	-1.758413e-004
5.491315624967735e-002	-3.038201e-001	-2.460747e-004
5.637799999967737e-002	-3.900976e-001	-3.118822e-004
5.676862499967737e-002	-4.125767e-001	-3.285562e-004
5.833112499967740e-002	-4.998751e-001	-3.911229e-004
5.989362499967742e-002	-5.823594e-001	-4.465301e-004
6.155378124967744e-002	-6.638366e-001	-4.970065e-004
6.331159374967740e-002	-7.422231e-001	-5.407546e-004
6.516706249967730e-002	-8.151345e-001	-5.761714e-004
6.712018749967719e-002	-8.799114e-001	-6.019362e-004
